2022-11-13 22:41:59,707 - project - DEBUG - stations collection dropped sucessfuly
2022-11-13 22:41:59,805 - project - DEBUG - Getting vlille infos from website
2022-11-13 22:42:00,622 - project - DEBUG - Formating vlille to MongoDB format
2022-11-13 22:42:00,791 - project - INFO - Start fetching the update of vlilles
2022-11-13 22:42:00,791 - project - DEBUG - Getting vlille infos from website
2022-11-13 22:42:01,251 - project - INFO - Updating databse : 260 elements to update...
2022-11-13 22:42:09,583 - project - DEBUG - Element 185/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 54
2022-11-13 22:42:09,623 - project - DEBUG - Element 186/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 167
2022-11-13 22:42:09,664 - project - DEBUG - Element 187/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 173
2022-11-13 22:42:09,698 - project - DEBUG - Element 188/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 116
2022-11-13 22:42:09,754 - project - DEBUG - Element 189/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 124
2022-11-13 22:42:09,794 - project - DEBUG - Element 190/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 259
2022-11-13 22:42:09,835 - project - DEBUG - Element 191/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 267
2022-11-13 22:42:09,884 - project - DEBUG - Element 192/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 195
2022-11-13 22:42:09,924 - project - DEBUG - Element 193/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 301
2022-11-13 22:42:09,958 - project - DEBUG - Element 194/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 34
2022-11-13 22:42:09,998 - project - DEBUG - Element 195/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 38
2022-11-13 22:42:10,039 - project - DEBUG - Element 196/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 98
2022-11-13 22:42:10,088 - project - DEBUG - Element 197/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 133
2022-11-13 22:42:10,128 - project - DEBUG - Element 198/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 138
2022-11-13 22:42:10,171 - project - DEBUG - Element 199/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 142
2022-11-13 22:42:10,210 - project - DEBUG - Element 200/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 204
2022-11-13 22:42:10,252 - project - DEBUG - Element 201/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 111
2022-11-13 22:42:10,292 - project - DEBUG - Element 202/260 updated! with 'date': 'date': 2022-11-13 21:33:28+00:00, 'station_id': 14
2022-11-13 22:42:10,350 - project - DEBUG - Element 203/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 60
2022-11-13 22:42:10,390 - project - DEBUG - Element 204/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 80
2022-11-13 22:42:10,423 - project - DEBUG - Element 205/260 updated! with 'date': 'date': 2022-11-13 21:33:28+00:00, 'station_id': 5
2022-11-13 22:42:10,464 - project - DEBUG - Element 206/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 18
2022-11-13 22:42:10,506 - project - DEBUG - Element 207/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 26
2022-11-13 22:42:10,554 - project - DEBUG - Element 208/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 27
2022-11-13 22:42:10,594 - project - DEBUG - Element 209/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 95
2022-11-13 22:42:10,635 - project - DEBUG - Element 210/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 104
2022-11-13 22:42:10,675 - project - DEBUG - Element 211/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 107
2022-11-13 22:42:10,709 - project - DEBUG - Element 212/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 65
2022-11-13 22:42:10,749 - project - DEBUG - Element 213/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 182
2022-11-13 22:42:10,790 - project - DEBUG - Element 214/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 304
2022-11-13 22:42:10,839 - project - DEBUG - Element 215/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 243
2022-11-13 22:42:10,879 - project - DEBUG - Element 216/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 184
2022-11-13 22:42:10,936 - project - DEBUG - Element 217/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 39
2022-11-13 22:42:10,969 - project - DEBUG - Element 218/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 174
2022-11-13 22:42:11,009 - project - DEBUG - Element 219/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 69
2022-11-13 22:42:11,050 - project - DEBUG - Element 220/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 168
2022-11-13 22:42:11,093 - project - DEBUG - Element 221/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 177
2022-11-13 22:42:11,123 - project - DEBUG - Element 222/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 247
2022-11-13 22:42:11,172 - project - DEBUG - Element 223/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 272
2022-11-13 22:42:11,213 - project - DEBUG - Element 224/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 273
2022-11-13 22:42:11,253 - project - DEBUG - Element 225/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 132
2022-11-13 22:42:11,294 - project - DEBUG - Element 226/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 137
2022-11-13 22:42:11,335 - project - DEBUG - Element 227/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 219
2022-11-13 22:42:11,375 - project - DEBUG - Element 228/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 141
2022-11-13 22:42:11,409 - project - DEBUG - Element 229/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 205
2022-11-13 22:42:11,449 - project - DEBUG - Element 230/260 updated! with 'date': 'date': 2022-11-13 21:33:28+00:00, 'station_id': 7
2022-11-13 22:42:11,497 - project - DEBUG - Element 231/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 251
2022-11-13 22:42:11,539 - project - DEBUG - Element 232/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 252
2022-11-13 22:42:11,580 - project - DEBUG - Element 233/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 157
2022-11-13 22:42:11,614 - project - DEBUG - Element 234/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 158
2022-11-13 22:42:11,654 - project - DEBUG - Element 235/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 155
2022-11-13 22:42:11,695 - project - DEBUG - Element 236/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 194
2022-11-13 22:42:11,736 - project - DEBUG - Element 237/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 229
2022-11-13 22:42:11,776 - project - DEBUG - Element 238/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 232
2022-11-13 22:42:11,816 - project - DEBUG - Element 239/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 236
2022-11-13 22:42:11,857 - project - DEBUG - Element 240/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 16
2022-11-13 22:42:11,897 - project - DEBUG - Element 241/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 42
2022-11-13 22:42:11,937 - project - DEBUG - Element 242/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 151
2022-11-13 22:42:11,977 - project - DEBUG - Element 243/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 166
2022-11-13 22:42:12,026 - project - DEBUG - Element 244/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 71
2022-11-13 22:42:12,058 - project - DEBUG - Element 245/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 171
2022-11-13 22:42:12,098 - project - DEBUG - Element 246/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 203
2022-11-13 22:42:12,139 - project - DEBUG - Element 247/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 306
2022-11-13 22:42:12,180 - project - DEBUG - Element 248/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 33
2022-11-13 22:42:12,222 - project - DEBUG - Element 249/260 updated! with 'date': 'date': 2022-11-13 21:33:30+00:00, 'station_id': 152
2022-11-13 22:42:12,271 - project - DEBUG - Element 250/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 191
2022-11-13 22:42:12,312 - project - DEBUG - Element 251/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 23
2022-11-13 22:42:12,351 - project - DEBUG - Element 252/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 82
2022-11-13 22:42:12,392 - project - DEBUG - Element 253/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 250
2022-11-13 22:42:12,433 - project - DEBUG - Element 254/260 updated! with 'date': 'date': 2022-11-13 21:33:32+00:00, 'station_id': 258
2022-11-13 22:42:12,482 - project - DEBUG - Element 255/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 17
2022-11-13 22:42:12,539 - project - DEBUG - Element 256/260 updated! with 'date': 'date': 2022-11-13 21:33:29+00:00, 'station_id': 52
2022-11-13 22:42:12,580 - project - DEBUG - Element 257/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 216
2022-11-13 22:42:12,620 - project - DEBUG - Element 258/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 201
2022-11-13 22:42:12,654 - project - DEBUG - Element 259/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 234
2022-11-13 22:42:12,694 - project - DEBUG - Element 260/260 updated! with 'date': 'date': 2022-11-13 21:33:31+00:00, 'station_id': 240
2022-11-13 22:42:12,694 - project - INFO - 260 Stations have been updated!
